idx,selected,topology_id,topology_name,family,seed,n_nodes,n_edges,p,edge_json,d_rel,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,rank_D,effective_rank_D,condition_number_D,condition_number_D_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,in_degree_cv,out_degree_cv,n_trees_total_enum,n_trees_total_enum_log
472,0,g0472_bottleneck_bridge_seed31,bottleneck_bridge,bottleneck_bridge,31,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0472_bottleneck_bridge_seed31.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.122478357458489,4.559488673161596,0.6589161411565853,0.27692307692307705,0.24893162393162416,0.0,1.5,0.33333333333333337,0.4249182927993988,39,1.591064607026499
473,0,g0473_bottleneck_bridge_seed33,bottleneck_bridge,bottleneck_bridge,33,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0473_bottleneck_bridge_seed33.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.3698848132931,4.6933910148713425,0.6714867375764298,0.14666666666666672,0.15138888888888902,0.0,1.45,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
474,0,g0474_bottleneck_bridge_seed34,bottleneck_bridge,bottleneck_bridge,34,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0474_bottleneck_bridge_seed34.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.054221164926807,4.875683576437811,0.6880355128884893,0.1523809523809525,0.26190476190476186,0.0,1.45,0.2041241452319315,0.4249182927993988,42,1.6232492903979006
475,0,g0475_bottleneck_bridge_seed35,bottleneck_bridge,bottleneck_bridge,35,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0475_bottleneck_bridge_seed35.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.444557233481797,3.8905046201235303,0.5900059353929987,0.10158730158730167,0.14153439153439185,0.0,1.4,0.2041241452319315,0.2041241452319315,63,1.7993405494535817
476,0,g0476_bottleneck_bridge_seed36,bottleneck_bridge,bottleneck_bridge,36,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0476_bottleneck_bridge_seed36.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.444557233481797,3.8905046201235316,0.5900059353929988,0.10158730158730167,0.14153439153439185,0.0,1.4,0.2041241452319315,0.2041241452319315,63,1.7993405494535817
477,0,g0477_bottleneck_bridge_seed37,bottleneck_bridge,bottleneck_bridge,37,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0477_bottleneck_bridge_seed37.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.35424318651313,5.218526812021727,0.7175479191500501,0.29841269841269846,0.13624338624338628,0.0,1.5,0.33333333333333337,0.2041241452319315,63,1.7993405494535817
478,0,g0478_bottleneck_bridge_seed38,bottleneck_bridge,bottleneck_bridge,38,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0478_bottleneck_bridge_seed38.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.144408696789036,3.2433274505143506,0.5109907978164779,0.10000000000000009,0.21969696969696972,0.0,1.5,0.33333333333333337,0.33333333333333337,44,1.6434526764861874
479,0,g0479_bottleneck_bridge_seed39,bottleneck_bridge,bottleneck_bridge,39,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0479_bottleneck_bridge_seed39.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.810778149503936,5.642794690155265,0.7514942490021455,0.3627906976744186,0.22577519379844957,0.0,1.5,0.2041241452319315,0.4249182927993988,43,1.6334684555795866
480,0,g0480_bottleneck_bridge_seed40,bottleneck_bridge,bottleneck_bridge,40,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0480_bottleneck_bridge_seed40.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.268519729775512,4.880144309282944,0.6884326645843956,0.37142857142857144,0.16517857142857162,0.0,1.5,0.2041241452319315,0.33333333333333337,56,1.7481880270062005
481,0,g0481_bottleneck_bridge_seed41,bottleneck_bridge,bottleneck_bridge,41,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0481_bottleneck_bridge_seed41.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.369884813293092,4.693391014871342,0.6714867375764297,0.14666666666666672,0.15138888888888902,0.0,1.45,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
482,0,g0482_bottleneck_bridge_seed42,bottleneck_bridge,bottleneck_bridge,42,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0482_bottleneck_bridge_seed42.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.810778149503936,5.642794690155265,0.7514942490021455,0.3627906976744186,0.22577519379844957,0.0,1.5,0.2041241452319315,0.4249182927993988,43,1.6334684555795866
483,0,g0483_bottleneck_bridge_seed43,bottleneck_bridge,bottleneck_bridge,43,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0483_bottleneck_bridge_seed43.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.35424318651313,5.218526812021729,0.7175479191500503,0.29841269841269846,0.13624338624338628,0.0,1.5,0.33333333333333337,0.2041241452319315,63,1.7993405494535817
484,0,g0484_bottleneck_bridge_seed44,bottleneck_bridge,bottleneck_bridge,44,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0484_bottleneck_bridge_seed44.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.144408696789032,3.243327450514349,0.5109907978164777,0.10000000000000009,0.21969696969696972,0.0,1.5,0.33333333333333337,0.33333333333333337,44,1.6434526764861874
485,0,g0485_bottleneck_bridge_seed45,bottleneck_bridge,bottleneck_bridge,45,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0485_bottleneck_bridge_seed45.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.05422116492681,4.875683576437807,0.688035512888489,0.1523809523809525,0.26190476190476186,0.0,1.45,0.2041241452319315,0.4249182927993988,42,1.6232492903979006
486,0,g0486_bottleneck_bridge_seed46,bottleneck_bridge,bottleneck_bridge,46,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0486_bottleneck_bridge_seed46.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.391454278889778,4.278015892648107,0.6312423936241383,0.1200000000000001,0.14444444444444438,0.0,1.45,0.33333333333333337,0.2041241452319315,60,1.7781512503836436
487,0,g0487_bottleneck_bridge_seed47,bottleneck_bridge,bottleneck_bridge,47,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0487_bottleneck_bridge_seed47.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.369884813293092,4.6933910148713425,0.6714867375764298,0.14666666666666672,0.15138888888888902,0.0,1.45,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
488,0,g0488_bottleneck_bridge_seed48,bottleneck_bridge,bottleneck_bridge,48,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0488_bottleneck_bridge_seed48.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.810778149503936,5.642794690155264,0.7514942490021453,0.3627906976744186,0.22577519379844957,0.0,1.5,0.2041241452319315,0.4249182927993988,43,1.6334684555795866
489,0,g0489_bottleneck_bridge_seed49,bottleneck_bridge,bottleneck_bridge,49,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0489_bottleneck_bridge_seed49.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.448531470442726,3.895582338393303,0.5905723881823397,0.15686274509803932,0.22957516339869288,0.0,1.45,0.2041241452319315,0.33333333333333337,51,1.7075701760979363
490,0,g0490_bottleneck_bridge_seed50,bottleneck_bridge,bottleneck_bridge,50,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0490_bottleneck_bridge_seed50.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.444557233481797,3.8905046201235303,0.5900059353929987,0.10158730158730167,0.14153439153439185,0.0,1.4,0.2041241452319315,0.2041241452319315,63,1.7993405494535817
491,0,g0491_bottleneck_bridge_seed51,bottleneck_bridge,bottleneck_bridge,51,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0491_bottleneck_bridge_seed51.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.221183525863017,6.96004187855727,0.8426118527674034,0.2333333333333334,0.1263888888888891,0.0,1.5,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
492,0,g0492_bottleneck_bridge_seed52,bottleneck_bridge,bottleneck_bridge,52,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0492_bottleneck_bridge_seed52.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.391454278889778,4.278015892648108,0.6312423936241384,0.1200000000000001,0.14444444444444438,0.0,1.45,0.33333333333333337,0.2041241452319315,60,1.7781512503836436
493,0,g0493_bottleneck_bridge_seed53,bottleneck_bridge,bottleneck_bridge,53,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0493_bottleneck_bridge_seed53.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.221183525863017,6.960041878557269,0.8426118527674032,0.2333333333333334,0.1263888888888891,0.0,1.5,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
494,0,g0494_bottleneck_bridge_seed54,bottleneck_bridge,bottleneck_bridge,54,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0494_bottleneck_bridge_seed54.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.221183525863017,6.960041878557272,0.8426118527674035,0.2333333333333334,0.1263888888888891,0.0,1.5,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
495,0,g0495_bottleneck_bridge_seed55,bottleneck_bridge,bottleneck_bridge,55,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0495_bottleneck_bridge_seed55.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.448531470442726,3.895582338393306,0.5905723881823399,0.15686274509803932,0.22957516339869288,0.0,1.45,0.2041241452319315,0.33333333333333337,51,1.7075701760979363
496,0,g0496_bottleneck_bridge_seed56,bottleneck_bridge,bottleneck_bridge,56,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0496_bottleneck_bridge_seed56.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.27727317355449,4.432085873679878,0.6466081664550327,0.11111111111111116,0.19212962962962976,0.0,1.4,0.2041241452319315,0.33333333333333337,54,1.7323937598229686
497,0,g0497_bottleneck_bridge_seed57,bottleneck_bridge,bottleneck_bridge,57,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0497_bottleneck_bridge_seed57.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.268519729775512,4.880144309282943,0.6884326645843954,0.37142857142857144,0.16517857142857162,0.0,1.5,0.2041241452319315,0.33333333333333337,56,1.7481880270062005
498,0,g0498_bottleneck_bridge_seed58,bottleneck_bridge,bottleneck_bridge,58,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0498_bottleneck_bridge_seed58.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.144408696789032,3.2433274505143492,0.5109907978164778,0.10000000000000009,0.21969696969696972,0.0,1.5,0.33333333333333337,0.33333333333333337,44,1.6434526764861874
499,0,g0499_bottleneck_bridge_seed59,bottleneck_bridge,bottleneck_bridge,59,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0499_bottleneck_bridge_seed59.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.05422116492681,4.875683576437805,0.6880355128884887,0.1523809523809525,0.26190476190476186,0.0,1.45,0.2041241452319315,0.4249182927993988,42,1.6232492903979006
500,0,g0500_bottleneck_bridge_seed60,bottleneck_bridge,bottleneck_bridge,60,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0500_bottleneck_bridge_seed60.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.774488657482728,5.448141446093251,0.7362483743196255,0.3090909090909091,0.22253787878787845,0.0,1.5,0.2041241452319315,0.4249182927993988,44,1.6434526764861874
501,0,g0501_bottleneck_bridge_seed62,bottleneck_bridge,bottleneck_bridge,62,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0501_bottleneck_bridge_seed62.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.390696373916503,4.65889822090904,0.6682832228799881,0.09333333333333327,0.1493055555555558,0.0,1.4,0.33333333333333337,0.2041241452319315,60,1.7781512503836436
502,0,g0502_bottleneck_bridge_seed63,bottleneck_bridge,bottleneck_bridge,63,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0502_bottleneck_bridge_seed63.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.285236619877674,5.959041251522643,0.7751763918430858,0.24761904761904763,0.12500000000000044,0.0,1.5,0.33333333333333337,0.2041241452319315,63,1.7993405494535817
503,0,g0503_bottleneck_bridge_seed64,bottleneck_bridge,bottleneck_bridge,64,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0503_bottleneck_bridge_seed64.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.05422116492681,4.875683576437805,0.6880355128884887,0.1523809523809525,0.26190476190476186,0.0,1.45,0.2041241452319315,0.4249182927993988,42,1.6232492903979006
504,0,g0504_bottleneck_bridge_seed65,bottleneck_bridge,bottleneck_bridge,65,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0504_bottleneck_bridge_seed65.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.221183525863017,6.960041878557267,0.8426118527674031,0.2333333333333334,0.1263888888888891,0.0,1.5,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
505,0,g0505_bottleneck_bridge_seed66,bottleneck_bridge,bottleneck_bridge,66,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0505_bottleneck_bridge_seed66.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.444557233481797,3.8905046201235316,0.5900059353929988,0.10158730158730167,0.14153439153439185,0.0,1.4,0.2041241452319315,0.2041241452319315,63,1.7993405494535817
506,0,g0506_bottleneck_bridge_seed68,bottleneck_bridge,bottleneck_bridge,68,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0506_bottleneck_bridge_seed68.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,7.857821750990955,3.080225623011459,0.488582529240726,0.0,0.1777777777777778,0.0,1.4,0.33333333333333337,0.33333333333333337,45,1.6532125137753437
507,0,g0507_bottleneck_bridge_seed69,bottleneck_bridge,bottleneck_bridge,69,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0507_bottleneck_bridge_seed69.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.3906963739165,4.6588982209090455,0.6682832228799886,0.09333333333333327,0.1493055555555558,0.0,1.4,0.33333333333333337,0.2041241452319315,60,1.7781512503836436
508,0,g0508_bottleneck_bridge_seed70,bottleneck_bridge,bottleneck_bridge,70,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0508_bottleneck_bridge_seed70.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.05422116492681,4.875683576437806,0.6880355128884889,0.1523809523809525,0.26190476190476186,0.0,1.45,0.2041241452319315,0.4249182927993988,42,1.6232492903979006
509,0,g0509_bottleneck_bridge_seed71,bottleneck_bridge,bottleneck_bridge,71,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0509_bottleneck_bridge_seed71.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,7.799030226945872,4.898885604418693,0.6900972982132657,0.30000000000000004,0.16666666666666696,0.0,1.5,0.4249182927993988,0.33333333333333337,48,1.6812412373755872
510,0,g0510_bottleneck_bridge_seed72,bottleneck_bridge,bottleneck_bridge,72,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0510_bottleneck_bridge_seed72.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.30451072087653,5.959900238809211,0.7752389902608279,0.2866666666666666,0.14722222222222214,0.0,1.5,0.4249182927993988,0.2041241452319315,60,1.7781512503836436
511,0,g0511_bottleneck_bridge_seed73,bottleneck_bridge,bottleneck_bridge,73,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0511_bottleneck_bridge_seed73.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.928310292217592,5.2943148751430815,0.7238097670504339,0.3913043478260869,0.22101449275362306,0.0,1.5,0.2041241452319315,0.4249182927993988,46,1.662757831681574
512,0,g0512_bottleneck_bridge_seed74,bottleneck_bridge,bottleneck_bridge,74,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0512_bottleneck_bridge_seed74.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,7.897750877359849,3.4454650625260417,0.53724785046923,0.0,0.20833333333333348,0.0,1.5,0.33333333333333337,0.33333333333333337,40,1.6020599913279625
513,0,g0513_bottleneck_bridge_seed75,bottleneck_bridge,bottleneck_bridge,75,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0513_bottleneck_bridge_seed75.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.341700411933093,5.262601333905915,0.7212004714722209,0.3047619047619048,0.13690476190476186,0.0,1.5,0.4249182927993988,0.2041241452319315,63,1.7993405494535817
514,0,g0514_bottleneck_bridge_seed76,bottleneck_bridge,bottleneck_bridge,76,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0514_bottleneck_bridge_seed76.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,7.8107781495039434,5.642794690155264,0.7514942490021453,0.3627906976744186,0.22577519379844957,0.0,1.5,0.2041241452319315,0.4249182927993988,43,1.6334684555795866
515,0,g0515_bottleneck_bridge_seed77,bottleneck_bridge,bottleneck_bridge,77,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0515_bottleneck_bridge_seed77.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.27727317355449,4.432085873679879,0.6466081664550329,0.11111111111111116,0.19212962962962976,0.0,1.4,0.2041241452319315,0.33333333333333337,54,1.7323937598229686
516,0,g0516_bottleneck_bridge_seed78,bottleneck_bridge,bottleneck_bridge,78,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0516_bottleneck_bridge_seed78.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.13448693048375,4.9381212615465495,0.6935617503536947,0.3384615384615386,0.1706730769230771,0.0,1.5,0.2041241452319315,0.33333333333333337,52,1.7160033436347992
517,0,g0517_bottleneck_bridge_seed79,bottleneck_bridge,bottleneck_bridge,79,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0517_bottleneck_bridge_seed79.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.250568666540604,4.357576198161986,0.6392449900796663,0.1333333333333333,0.21614583333333348,0.0,1.45,0.2041241452319315,0.33333333333333337,48,1.6812412373755872
518,0,g0518_bottleneck_bridge_seed80,bottleneck_bridge,bottleneck_bridge,80,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0518_bottleneck_bridge_seed80.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.391454278889778,4.278015892648109,0.6312423936241385,0.1200000000000001,0.14444444444444438,0.0,1.45,0.33333333333333337,0.2041241452319315,60,1.7781512503836436
519,0,g0519_bottleneck_bridge_seed81,bottleneck_bridge,bottleneck_bridge,81,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0519_bottleneck_bridge_seed81.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.391454278889778,4.27801589264811,0.6312423936241386,0.1200000000000001,0.14444444444444438,0.0,1.45,0.33333333333333337,0.2041241452319315,60,1.7781512503836436
520,0,g0520_bottleneck_bridge_seed82,bottleneck_bridge,bottleneck_bridge,82,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0520_bottleneck_bridge_seed82.json,80,20,20.0,20,0.0,20,20.0,20,0.0,10,8.144408696789036,3.2433274505143492,0.5109907978164778,0.10000000000000009,0.21969696969696972,0.0,1.5,0.33333333333333337,0.33333333333333337,44,1.6434526764861874
521,0,g0521_bottleneck_bridge_seed83,bottleneck_bridge,bottleneck_bridge,83,5,12,8,/home/aadarwal/repos/topology/ICL/results/expanded_hard_libraries/n5_m12_N3_D2/topologies/g0521_bottleneck_bridge_seed83.json,88,22,22.0,22,0.0,22,22.0,22,0.0,11,8.448531470442726,3.895582338393303,0.5905723881823397,0.15686274509803932,0.22957516339869288,0.0,1.45,0.2041241452319315,0.33333333333333337,51,1.7075701760979363
